Timestamp, Object Name, Event
2024-11-22T20:31:42.331350600,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [200]
2024-11-22T20:31:43.012352900,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [15]
2024-11-22T20:31:43.560658500,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [10]
2024-11-22T20:31:44.100981,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [59]
2024-11-22T20:31:44.641874,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [120]
2024-11-22T20:31:45.185348900,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [70]
2024-11-22T20:31:45.738312100,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [180]
2024-11-22T20:31:46.284025900,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [90]
2024-11-22T20:31:46.821500700,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [100]
2024-11-22T20:31:47.356007400,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [130]
2024-11-22T20:31:47.884615700,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [250]
2024-11-22T20:31:48.416424200,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [150]
2024-11-22T20:31:48.956601700,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [60]
2024-11-22T20:31:49.488568900,RoofZone_UltrasonicNode3_controller,[SUCCESS] Received field [Distance] from object [RoofZone_UltrasonicNode3_UltrasonicSensor]. Value [250]
