Timestamp,Object Name,Connected Device 0,Switch 0 Status
0.024,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.105,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.229,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.308,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.375,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.454,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.546,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.630,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.707,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.785,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.859,Zone2_GateNode_relay,Zone2_GateNode_motor,false
0.945,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.028,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.101,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.182,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.258,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.350,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.417,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.483,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.574,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.663,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.732,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.802,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.885,Zone2_GateNode_relay,Zone2_GateNode_motor,false
1.954,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.038,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.107,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.181,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.257,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.335,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.428,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.496,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.585,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.658,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.742,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.836,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.911,Zone2_GateNode_relay,Zone2_GateNode_motor,false
2.984,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.049,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.130,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.224,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.302,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.377,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.466,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.530,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.607,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.681,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.753,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.838,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.916,Zone2_GateNode_relay,Zone2_GateNode_motor,false
3.990,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.063,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.139,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.228,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.308,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.370,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.432,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.511,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.586,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.663,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.726,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.805,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.885,Zone2_GateNode_relay,Zone2_GateNode_motor,false
4.963,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.038,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.129,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.193,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.273,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.345,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.460,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.533,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.610,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.685,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.751,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.829,Zone2_GateNode_relay,Zone2_GateNode_motor,false
5.909,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.000,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.072,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.155,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.234,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.314,Zone2_GateNode_relay,Zone2_GateNode_motor,false
6.405,Zone2_GateNode_relay,Zone2_GateNode_motor,false
